960069	1
365885	0
22822	1
523885	0
565	1
15651	1
959959	1
342940	0
42897	0
807708	1
91202	0
38283	1
414414	1
189172	0
802033	0
361561	0
115653	0
54945	1
696905	0
383383	1
683202	0
44044	1
980852	0
581730	0
235859	0
779959	0
526625	1
937739	1
185581	1
873672	0
67913	0
586685	1
118811	1
700293	0
830531	0
489984	1
97479	1
849588	0
8558	1
275171	0
119522	0
376920	0
54345	1
139931	1
71717	1
708964	0
488645	0
22322	1
676676	1
486315	0
141792	0
628003	0
183969	0
349001	0
210898	0
803822	0
610601	0
21312	1
68774	0
550429	0
371688	0
327547	0
751571	0
360353	0
223216	0
168632	0
456262	0
572826	0
615124	0
807806	0
68386	1
656232	0
72927	1
37273	1
53535	1
939	1
24942	1
428824	1
28882	1
707	1
534690	0
763367	1
15251	1
310013	1
978879	1
463364	1
482789	0
36763	1
88888	1
615424	0
830347	0
23332	1
757	1
479755	0
305525	0
675964	0
626539	0
87678	1
712217	1
82128	1
579975	1
780918	0
806608	1
712743	0
26762	1
314520	0
804260	0
552255	1
621	0
237528	0
520025	1
202	1
384241	0
740551	0
937739	1
950664	0
57234	0
212209	0
74247	1
72740	0
840204	0
681394	0
736689	0
677583	0
28582	1
932283	0
4420	0
47974	1
280611	0
691704	0
60306	1
49094	1
679152	0
56365	1
449361	0
248012	0
658862	0
902077	0
371164	0
86968	1
363325	0
611116	1
614416	1
598895	1
1661	1
782494	0
52825	1
44344	1
478249	0
78387	1
396589	0
805508	1
242242	1
145541	1
40004	1
80108	1
541254	0
603306	1
741787	0
26962	1
17671	1
299653	0
841555	0
314278	0
923329	1
774374	0
781120	0
766667	1
485584	1
875250	0
5225	1
9469	0
302440	0
405504	1
999505	0
379749	0
22331	0
75457	1
572275	1
94149	1
503572	0
584640	0
46464	1
323	1
98489	1
357180	0
175732	0
452809	0
55	1
31413	1
146189	0
92851	0
596078	0
342586	0
60582	0
987789	1
59854	0
71017	1
408804	1
457754	1
460826	0
965569	1
730754	0
670321	0
369987	0
798707	0
575575	1
690624	0
609412	0
204763	0
603649	0
123490	0
8888	1
923097	0
953585	0
380083	1
798897	1
697722	0
173969	0
57575	1
33233	1
348468	0
912240	0
815254	0
817718	1
836638	1
269962	1
45954	1
499994	1
246681	0
93339	1
54045	1
418008	0
571175	1
25752	1
710017	1
368121	0
331160	0
716799	0
925708	0
608806	1
777777	1
318813	1
456577	0
302203	1
36593	0
584530	0
365685	0
305503	1
390093	1
690096	1
82828	1
5	1
727	1
70407	1
97479	1
833817	0
441144	1
72027	1
902012	0
51915	1
49494	1
867768	1
490094	1
56465	1
701821	0
79997	1
29092	1
383584	0
424424	1
718365	0
550294	0
529925	1
11911	1
59292	0
901109	1
803390	0
3663	1
371173	1
393041	0
335366	0
990504	0
220022	1
645501	0
586737	0
37573	1
873378	1
892634	0
7997	1
811164	0
99068	0
555384	0
381183	1
534435	1
288882	1
742193	0
697443	0
347896	0
934057	0
830350	0
858078	0
885588	1
502991	0
826739	0
41314	1
865923	0
999999	1
401104	1
784897	0
213748	0
570370	0
303148	0
612216	1
944922	0
537812	0
841148	1
169961	1
650056	1
689738	0
949	1
806862	0
927870	0
600006	1
626761	0
863036	0
964270	0
23632	1
91419	1
242	1
32023	1
510015	1
944322	0
934987	0
97379	1
85758	1
747396	0
92429	1
8228	1
599995	1
660066	1
468128	0
473127	0
92929	1
679976	1
755202	0
7447	1
77476	0
772116	0
273372	1
67801	0
664543	0
45854	1
945350	0
723189	0
62749	0
521125	1
19591	1
795916	0
883388	1
8	1
691196	1
795345	0
611823	0
821128	1
614416	1
921341	0
589700	0
13631	1
86968	1
587785	1
987265	0
996699	1
16161	1
281140	0
103752	0
277772	1
518625	0
493431	0
78702	0
28382	1
198891	1
337733	1
953466	0
235244	0
58685	1
993794	0
45754	1
255310	0
882288	1
410758	0
95659	1
30003	1
470079	0
513365	0
71617	1
51615	1
577449	0
45254	1
299943	0
953603	0
636362	0
28782	1
566323	0
89298	1
502222	0
737737	1
572548	0
120474	0
72313	0
736637	1
23932	1
540447	0
858191	0
98189	1
191906	0
161082	0
226267	0
16761	1
800008	1
446644	1
201210	0
12721	1
257300	0
654109	0
40004	1
816618	1
621126	1
323600	0
65756	1
344211	0
461937	0
92472	0
116396	0
709855	0
222012	0
42024	1
25352	1
856010	0
997799	1
892627	0
59795	1
72895	0
622226	1
666	1
61616	1
253786	0
799680	0
491384	0
435669	0
225522	1
979	1
35053	1
298994	0
175814	0
28382	1
507705	1
27149	0
61816	1
31900	0
771177	1
78387	1
715517	1
363363	1
622909	0
987789	1
415816	0
194181	0
949839	0
963700	0
815518	1
74369	0
748254	0
60106	1
163716	0
423324	1
56265	1
637736	1
82028	1
298892	1
777159	0
3993	1
306603	1
816089	0
584792	0
430034	1
455031	0
856437	0
598959	0
55	1
1001	1
39886	0
177043	0
407157	0
99199	1
776218	0
538835	1
51264	0
482284	1
857631	0
170071	1
911119	1
915519	1
226286	0
115213	0
74047	1
449774	0
477266	0
80108	1
676764	0
9009	1
66666	1
48921	0
35853	1
991393	0
472693	0
8796	0
350841	0
967718	0
598662	0
870206	0
901109	1
169961	1
680086	1
491542	0
630036	1
513767	0
589078	0
30003	1
721388	0
825502	0
45954	1
80608	1
348383	0
785752	0
204951	0
274914	0
91519	1
189981	1
99099	1
950804	0
86068	1
383344	0
385139	0
58079	0
64146	1
805969	0
44544	1
18781	1
180081	1
12221	1
277364	0
206592	0
517715	1
960294	0
627387	0
755522	0
61723	0
96469	1
187926	0
97144	0
794505	0
570482	0
751360	0
59895	1
475574	1
91919	1
229185	0
830360	0
167268	0
123321	1
468888	0
40404	1
39319	0
957759	1
74647	1
99299	1
870017	0
97779	1
6996	1
929154	0
75483	0
19591	1
866774	0
971039	0
828795	0
511115	1
942328	0
521496	0
198172	0
424424	1
396693	1
330033	1
21412	1
50005	1
689924	0
390093	1
676450	0
387783	1
987789	1
931139	1
117310	0
700437	0
164589	0
704180	0
713800	0
962462	0
867235	0
962269	1
910720	0
81018	1
532235	1
798624	0
796806	0
894498	1
77577	1
890374	0
277181	0
104685	0
344443	1
70207	1
74747	1
559922	0
405732	0
6886	1
95259	1
240165	0
575	1
923840	0
80108	1
240603	0
321937	0
735537	1
243911	0
973454	0
641367	0
404812	0
413314	1
85958	1
812218	1
753134	0
24842	1
7117	1
725527	1
682147	0
60906	1
757642	0
70907	1
514415	1
11211	1
79497	1
918433	0
10901	1
532534	0
509722	0
968644	0
41214	1
168861	1
27820	0
444444	1
839093	0
217712	1
292	1
960069	1
510015	1
5335	1
723327	1
637736	1
76267	1
653027	0
10301	1
894586	0
824428	1
23432	1
320539	0
70807	1
276818	0
686251	0
607397	0
533376	0
962027	0
71817	1
520025	1
811742	0
461015	0
431131	0
72027	1
285984	0
266662	1
724579	0
839819	0
292	1
510139	0
376514	0
772277	1
198891	1
900632	0
306553	0
382481	0
99699	1
441177	0
276672	1
812218	1
199	0
968272	0
26562	1
199840	0
961169	1
67176	1
749696	0
751431	0
767767	1
249109	0
464454	0
808556	0
197303	0
392868	0
437656	0
21412	1
254452	1
858414	0
69603	0
665349	0
19591	1
95659	1
550716	0
162261	1
904409	1
525	1
622857	0
104852	0
940474	0
993508	0
331133	1
792932	0
589985	1
649946	1
84148	1
984489	1
231132	1
217362	0
299325	0
49594	1
475574	1
516615	1
346306	0
548864	0
481333	0
891367	0
802208	1
894498	1
869968	1
745547	1
105203	0
65856	1
471174	1
148039	0
264790	0
257752	1
75057	1
560609	0
229577	0
408804	1
955447	0
640174	0
14241	1
448999	0
46664	1
771768	0
521359	0
10201	1
452747	0
90530	0
23332	1
516815	0
212069	0
13464	0
850441	0
636245	0
675488	0
67776	1
356493	0
494	1
978597	0
69296	1
375517	0
152969	0
626	1
305503	1
14941	1
377895	0
93905	0
240994	0
603844	0
744017	0
362997	0
797935	0
737737	1
90209	1
6996	1
751244	0
489227	0
59995	1
840885	0
140041	1
598895	1
66966	1
117141	0
821749	0
136631	1
274329	0
933339	1
92329	1
129447	0
291484	0
75857	1
196385	0
753357	1
825106	0
34143	1
329951	0
44346	0
984735	0
940479	0
48184	1
739937	1
393393	1
491266	0
831558	0
824428	1
122473	0
509772	0
787243	0
972589	0
651228	0
155523	0
678876	1
5775	1
225718	0
20802	1
87678	1
75757	1
743789	0
387783	1
2112	1
203302	1
258450	0
161	1
83038	1
366663	1
744552	0
454273	0
533714	0
589421	0
627726	1
873378	1
227350	0
61416	1
994617	0
754630	0
891074	0
57475	1
267762	1
590731	0
433334	1
478537	0
867768	1
315331	0
3207	0
44344	1
86068	1
33733	1
658564	0
817353	0
76167	1
943664	0
219097	0
900009	1
930039	1
116113	0
490011	0
683124	0
13431	1
527728	0
587785	1
93539	1
46364	1
11411	1
632236	1
896565	0
19891	1
781373	0
781054	0
560473	0
63236	1
176305	0
236059	0
999	1
94049	1
624187	0
257752	1
211120	0
828345	0
663366	1
445324	0
352253	1
788561	0
223333	0
55155	1
186746	0
605506	1
801061	0
668912	0
7667	1
912219	1
946177	0
725521	0
741221	0
58685	1
158700	0
137146	0
939	1
783387	1
262483	0
18081	1
35353	1
236632	1
886719	0
936771	0
58385	1
512887	0
571950	0
10701	1
390093	1
229568	0
38483	1
44844	1
254452	1
462528	0
832558	0
423195	0
690116	0
860417	0
88688	1
749210	0
151151	1
69396	1
545514	0
793397	1
883955	0
951159	1
135348	0
243342	1
70529	0
765567	1
536635	1
209902	1
124905	0
147800	0
350589	0
13231	1
229922	1
902830	0
35953	1
165561	1
589301	0
42357	0
371708	0
334433	1
947528	0
762093	0
673156	0
565565	1
339791	0
36863	1
748037	0
338371	0
688889	0
176671	1
782287	1
412329	0
30803	1
420282	0
38283	1
864468	1
14841	1
396013	0
441725	0
74047	1
947630	0
61416	1
469925	0
514415	1
301103	1
622801	0
622631	0
685131	0
99	1
729983	0
59595	1
61416	1
269135	0
613316	1
500127	0
491774	0
95533	0
67976	1
819918	1
640046	1
785438	0
279868	0
230032	1
876393	0
317713	1
52725	1
971105	0
130031	1
852404	0
79797	1
595	1
58809	0
75757	1
441144	1
444150	0
56965	1
867768	1
683386	1
872278	1
72227	1
34943	1
124767	0
358853	1
8778	1
13431	1
91819	1
19091	1
41900	0
41314	1
712217	1
655556	1
228215	0
846705	0
52341	0
781187	1
337632	0
107701	1
91919	1
86668	1
285237	0
1608	0
221315	0
529585	0
34343	1
989	1
636644	0
469964	1
212401	0
750350	0
307543	0
651631	0
719152	0
532581	0
80008	1
315803	0
252517	0
222222	1
92629	1
650241	0
389178	0
21112	1
24142	1
111	1
492141	0
51315	1
987551	0
615596	0
688857	0
16361	1
10501	1
298115	0
828	1
144660	0
451707	0
697796	1
683386	1
62526	1
333	1
55855	1
15651	1
92036	0
13031	1
486901	0
191191	1
949456	0
266662	1
190091	1
23159	0
379973	1
97489	0
429617	0
292388	0
512378	0
795568	0
67776	1
75657	1
501437	0
330033	1
62939	0
116611	1
355553	1
552224	0
987068	0
387319	0
111313	0
329503	0
609117	0
419914	1
387828	0
976679	1
303304	0
883537	0
598972	0
272421	0
900009	1
49794	1
933071	0
67176	1
4114	1
238832	1
365686	0
171	1
906609	1
27672	1
907465	0
5115	1
143341	1
374218	0
706607	1
313861	0
118811	1
958335	0
765326	0
65656	1
14741	1
172468	0
43334	1
990807	0
557086	0
34143	1
677451	0
616324	0
401553	0
533289	0
625277	0
58885	1
88788	1
74547	1
8668	1
68786	1
64194	0
397251	0
215906	0
64246	1
28482	1
51315	1
242400	0
248842	1
927729	1
179641	0
266662	1
934262	0
178242	0
55	1
1881	1
965569	1
657756	1
144441	1
559018	0
367991	0
949	1
431605	0
15025	0
78187	1
5445	1
92529	1
654409	0
93696	0
235587	0
218812	1
794497	1
106895	0
660375	0
656656	1
241502	0
171171	1
89398	1
29117	0
39893	1
906001	0
969	1
843515	0
878011	0
827027	0
100549	0
443499	0
629926	1
29592	1
880779	0
458854	1
839524	0
837287	0
29692	1
263097	0
817718	1
663366	1
789345	0
8008	1
769967	1
86268	1
505196	0
211834	0
828009	0
20680	0
41514	1
85658	1
51615	1
10401	1
520025	1
202	1
337733	1
269107	0
127721	1
61016	1
987858	0
737737	1
709694	0
689369	0
111	1
838	1
16361	1
736533	0
878341	0
275572	1
846648	1
722939	0
91919	1
9684	0
9119	1
182968	0
722227	1
740047	1
639936	1
801108	1
224050	0
27872	1
212	1
29781	0
71317	1
390883	0
6666	1
737	1
905509	1
945549	1
493188	0
68786	1
464271	0
53435	1
716401	0
632694	0
91619	1
239932	1
700178	0
738671	0
24242	1
929188	0
294492	1
74747	1
52160	0
568468	0
6	1
918819	1
371570	0
867269	0
32223	1
903309	1
974415	0
154451	1
77377	1
6334	0
671626	0
302537	0
61316	1
51415	1
474474	1
304403	1
158851	1
515908	0
532148	0
51815	1
55955	1
793397	1
406604	1
60406	1
570244	0
926893	0
153873	0
785597	0
61902	0
63836	1
113847	0
111366	0
391539	0
86068	1
20402	1
262328	0
835384	0
59995	1
399148	0
793309	0
1	1
838	1
535	1
272	1
144441	1
9889	1
649715	0
91319	1
307941	0
843348	1
761084	0
104078	0
57175	1
85658	1
90909	1
458995	0
485015	0
43534	1
98189	1
782287	1
68286	1
70207	1
20302	1
734437	1
972585	0
457754	1
294492	1
812218	1
730818	0
51015	1
222129	0
524425	1
97679	1
32523	1
64946	1
17771	1
343907	0
146143	0
811134	0
5335	1
79507	0
43134	1
783387	1
36463	1
171	1
87466	0
305520	0
819918	1
49294	1
69896	1
199991	1
621158	0
32623	1
602206	1
228935	0
244442	1
86075	0
170516	0
73737	1
186558	0
153001	0
902686	0
145541	1
386683	1
244637	0
22	1
770718	0
244442	1
615025	0
260062	1
201449	0
132116	0
54923	0
732872	0
139031	0
72927	1
46964	1
94649	1
240110	0
810018	1
465337	0
100714	0
458083	0
132277	0
724442	0
759957	1
717362	0
137865	0
39493	1
177516	0
52025	1
92654	0
217712	1
711305	0
801738	0
113459	0
28982	1
57375	1
36863	1
572275	1
36474	0
43334	1
21612	1
124004	0
480898	0
582285	1
840527	0
696696	1
722912	0
737498	0
488884	1
545545	1
22622	1
270072	1
154532	0
27572	1
28582	1
73737	1
666666	1
632236	1
81218	1
19791	1
61816	1
617716	1
3223	1
725603	0
282282	1
655556	1
503067	0
109892	0
320023	1
445543	0
65356	1
276672	1
925529	1
335721	0
651020	0
47674	1
99316	0
11011	1
80708	1
740763	0
472513	0
533625	0
671555	0
328009	0
89398	1
46664	1
307263	0
2992	1
803052	0
998899	1
590754	0
45954	1
54245	1
688886	1
25016	0
92888	0
362950	0
72427	1
22959	0
98589	1
218812	1
885588	1
774338	0
27772	1
107701	1
75757	1
99299	1
755592	0
593084	0
89498	1
72927	1
423324	1
73237	1
38983	1
81118	1
784487	1
631136	1
293271	0
13531	1
545	1
31713	1
79697	1
588885	1
848848	1
4774	1
266871	0
17471	1
343684	0
13731	1
781187	1
159951	1
753746	0
656134	0
345944	0
607849	0
792297	1
893026	0
834104	0
336633	1
469834	0
321770	0
3117	0
217078	0
260779	0
202509	0
905804	0
584488	0
715110	0
433513	0
473521	0
268862	1
921874	0
793397	1
795052	0
866668	1
94949	1
78010	0
877778	1
197791	1
90309	1
98789	1
7589	0
795690	0
28982	1
11859	0
615516	1
747747	1
440044	1
25552	1
730234	0
54445	1
588696	0
127552	0
22479	0
425835	0
500519	0
981057	0
701550	0
329505	0
18781	1
125588	0
850200	0
4994	1
992299	1
352942	0
948849	1
685856	0
807708	1
803360	0
477452	0
557788	0
345543	1
651945	0
25652	1
505733	0
79597	1
85963	0
692197	0
587018	0
17371	1
43734	1
444	1
167761	1
346035	0
875566	0
681567	0
567250	0
201102	1
478236	0
92329	1
484484	1
755406	0
995329	0
20502	1
891572	0
773904	0
99499	1
494494	1
935419	0
7227	1
647455	0
952100	0
950007	0
836638	1
286254	0
85758	1
247931	0
237684	0
717830	0
651495	0
37782	0
471174	1
394516	0
472844	0
276672	1
962496	0
34649	0
269956	0
207702	1
23532	1
971639	0
84648	1
694381	0
637736	1
29192	1
529925	1
15551	1
84299	0
972734	0
256307	0
907709	1
38953	0
37573	1
502035	0
256755	0
74647	1
95359	1
30803	1
192996	0
550875	0
725527	1
261162	1
793627	0
498951	0
750963	0
358963	0
353353	1
54645	1
297833	0
34243	1
673376	1
886688	1
355882	0
834837	0
1446	0
17471	1
7227	1
108968	0
762739	0
401991	0
553742	0
869968	1
375806	0
573947	0
86968	1
986667	0
237575	0
263909	0
80808	1
503073	0
73537	1
377377	0
315367	0
963808	0
849302	0
480084	1
312213	1
599995	1
97279	1
230145	0
285582	1
565565	1
17171	1
627726	1
88988	1
143195	0
92629	1
866621	0
733337	1
86768	1
122789	0
736220	0
674476	1
491866	0
891198	1
148913	0
66	1
55617	0
99862	0
52025	1
729062	0
3113	1
196620	0
942066	0
379686	0
816705	0
355506	0
316613	1
119010	0
360542	0
47774	1
738795	0
546643	0
19791	1
565	1
13831	1
485375	0
134978	0
61916	1
481885	0
84748	1
8448	1
94949	1
69410	0
183381	1
59895	1
204753	0
909635	0
915519	1
607706	1
105501	1
91719	1
94659	0
507705	1
817133	0
711421	0
874922	0
42224	1
952445	0
193758	0
461335	0
459228	0
92629	1
443971	0
7667	1
219046	0
122226	0
113311	1
688348	0
140728	0
320023	1
169961	1
492294	1
972713	0
785547	0
500005	1
85758	1
87778	1
41914	1
25352	1
652473	0
207022	0
5885	1
997799	1
224422	1
16961	1
453354	1
839141	0
736637	1
25761	0
514415	1
629016	0
348358	0
458854	1
457243	0
690036	0
864548	0
159002	0
74647	1
60306	1
558855	1
650727	0
20202	1
295592	1
5115	1
700746	0
24642	1
246337	0
557687	0
627375	0
81418	1
432860	0
878878	1
637736	1
33033	1
928829	1
467764	1
58585	1
878275	0
331974	0
464	1
194491	1
728960	0
758857	1
12221	1
822145	0
479694	0
912346	0
70807	1
774477	1
22222	1
520025	1
442457	0
638836	1
623316	0
925529	1
54345	1
415138	0
842864	0
724427	1
3003	1
190567	0
461416	0
568606	0
306603	1
703307	1
296526	0
1441	1
79197	1
231320	0
646884	0
10601	1
709588	0
761511	0
435934	0
692296	1
51915	1
267457	0
89098	1
220022	1
9449	1
387342	0
741785	0
464026	0
825528	1
427724	1
224248	0
80487	0
126800	0
986102	0
766867	0
337733	1
82928	1
987789	1
6556	1
673589	0
803308	1
929998	0
667766	1
307021	0
196352	0
541145	1
12521	1
94349	1
36463	1
206307	0
895322	0
90409	1
28982	1
727492	0
71580	0
95959	1
156651	1
639463	0
28582	1
900437	0
21312	1
90809	1
979	1
97079	1
473105	0
353691	0
66766	1
137731	1
466664	1
5885	1
55455	1
223986	0
539698	0
507502	0
724921	0
385897	0
317468	0
829132	0
969201	0
957343	0
132113	0
9119	1
632979	0
206847	0
549648	0
988889	1
879978	1
742247	1
250052	1
20702	1
50405	1
986698	0
460216	0
657756	1
287569	0
418412	0
730361	0
333423	0
60406	1
999999	1
336273	0
84148	1
881146	0
30303	1
156060	0
27593	0
53935	1
290092	1
179074	0
677285	0
508130	0
14667	0
7	1
16261	1
328420	0
924711	0
168847	0
264462	1
987568	0
36063	1
62726	1
597795	1
535307	0
777436	0
2772	1
664466	1
275572	1
342243	1
273332	0
148841	1
630036	1
771952	0
53535	1
27772	1
383383	1
20702	1
314539	0
847973	0
266662	1
561436	0
786687	1
6958	0
186247	0
34143	1
726612	0
707707	1
5469	0
32923	1
609906	1
611176	0
65410	0
923329	1
489050	0
730018	0
732237	1
608806	1
269962	1
764672	0
582975	0
706502	0
530851	0
903494	0
595046	0
338485	0
85458	1
777777	1
33022	0
680224	0
977779	1
427724	1
743839	0
479778	0
96547	0
105757	0
17871	1
408140	0
379126	0
242270	0
323005	0
726579	0
277772	1
442481	0
634436	1
583339	0
38983	1
675242	0
48084	1
65456	1
551764	0
23732	1
22222	1
738837	1
17571	1
924023	0
9559	1
3883	1
32723	1
493354	0
605427	0
825243	0
90350	0
818818	1
111	1
171	1
762267	1
306603	1
523325	1
6457	0
23232	1
707	1
6556	1
477774	1
96369	1
802241	0
870413	0
254323	0
87078	1
668201	0
181778	0
279079	0
189895	0
96769	1
419914	1
963442	0
117373	0
498087	0
585585	1
956717	0
493875	0
327354	0
94549	1
851158	1
168524	0
63747	0
582497	0
14741	1
123938	0
712385	0
99970	0
337733	1
85858	1
940088	0
117711	1
90409	1
348435	0
767767	1
587377	0
114712	0
438650	0
189179	0
838332	0
589368	0
918722	0
54735	0
557755	1
488119	0
745924	0
418817	0
237732	1
24142	1
741147	1
663960	0
607405	0
56304	0
18681	1
365563	1
767767	1
863368	1
913895	0
510015	1
42344	0
272	1
94817	0
95659	1
700007	1
61216	1
913717	0
970079	1
302203	1
883388	1
73537	1
998985	0
453025	0
377645	0
656761	0
2189	0
719382	0
35253	1
32165	0
391193	1
315513	1
446644	1
888888	1
97079	1
62326	1
49779	0
597633	0
87337	0
67876	1
410364	0
29192	1
41114	1
262516	0
56465	1
90249	0
904775	0
31313	1
94549	1
708457	0
961694	0
80508	1
479124	0
378093	0
298372	0
22	1
92829	1
799997	1
778877	1
79797	1
234734	0
626626	1
742188	0
649394	0
25652	1
24542	1
451126	0
950249	0
485509	0
886170	0
629926	1
97079	1
75457	1
717717	1
73237	1
59895	1
877778	1
453722	0
655556	1
23632	1
596695	1
389240	0
328803	0
698896	1
525	1
470111	0
38783	1
315513	1
428544	0
14441	1
740847	0
604550	0
53335	1
80408	1
764467	1
92429	1
931475	0
78187	1
914352	0
772401	0
744188	0
4444	1
632799	0
276672	1
387344	0
525191	0
343	1
299992	1
948988	0
32223	1
735879	0
107701	1
276513	0
3553	1
177737	0
879978	1
992369	0
607902	0
838285	0
929929	1
432592	0
646209	0
81718	1
645187	0
25852	1
192384	0
842248	1
116611	1
443858	0
146436	0
393544	0
402320	0
57775	1
580695	0
653398	0
734437	1
661301	0
166813	0
50305	1
972279	1
383	1
216709	0
421124	1
78487	1
44244	1
958623	0
12221	1
20902	1
305007	0
50356	0
458315	0
270364	0
929	1
238790	0
841648	0
76856	0
730721	0
54345	1
232	1
677999	0
510289	0
74347	1
49094	1
434159	0
871069	0
269795	0
85158	1
178078	0
747	1
717915	0
451154	1
305779	0
63736	1
151151	1
58985	1
513393	0
147362	0
784432	0
51315	1
476289	0
858947	0
133289	0
39393	1
369168	0
85058	1
77477	1
834629	0
45054	1
982289	1
562017	0
51599	0
422224	1
93539	1
807538	0
108801	1
68586	1
391193	1
923936	0
75357	1
972246	0
297352	0
300003	1
120615	0
100293	0
225522	1
26762	1
51541	0
764467	1
2188	0
99099	1
404203	0
910468	0
35353	1
83738	1
503072	0
371255	0
472995	0
815789	0
276672	1
756640	0
437734	1
1001	1
414414	1
781291	0
595605	0
496780	0
639936	1
402678	0
347743	1
696696	1
471174	1
414414	1
61016	1
354803	0
635495	0
64927	0
384130	0
415514	1
135531	1
91119	1
840398	0
503305	1
848848	1
11711	1
454782	0
559417	0
557206	0
784487	1
34043	1
755732	0
650056	1
75957	1
177771	1
545	1
324924	0
760067	1
396693	1
989989	1
137731	1
340267	0
744216	0
10401	1
151106	0
402090	0
25454	0
40504	1
572439	0
593395	1
803503	0
858066	0
570075	1
24917	0
57275	1
244442	1
963522	0
5115	1
25352	1
978857	0
465600	0
283781	0
968632	0
567765	1
644446	1
526625	1
652022	0
351163	0
860068	1
16561	1
269306	0
240633	0
493127	0
650293	0
508726	0
663366	1
85958	1
696869	0
90409	1
778877	1
11311	1
909289	0
417889	0
971968	0
18581	1
144055	0
55	1
490557	0
390093	1
395941	0
528851	0
57675	1
505	1
95159	1
271172	1
75157	1
940497	0
49894	1
423971	0
417446	0
432591	0
40704	1
77377	1
275293	0
855558	1
958473	0
923329	1
291192	1
194151	0
120060	0
395026	0
355553	1
98989	1
5555	1
26862	1
803308	1
628610	0
81467	0
515	1
411114	1
202202	1
901807	0
70925	0
96869	1
903043	0
116688	0
647746	1
747747	1
748847	1
925047	0
696696	1
484484	1
839223	0
964446	0
437734	1
473226	0
775373	0
942249	1
359729	0
131029	0
666416	0
934683	0
75357	1
461367	0
336405	0
666419	0
93439	1
594495	1
768326	0
284059	0
15951	1
994499	1
361163	1
295127	0
104647	0
